"id","property_id","cluster_manager_id","manager_id","tenant_id","bed_id","booking_category","stay_tenure","payment_type","booking_amount","move_in_charge","deposit_price","discount_price","bed_price","due_fee","total_price","collect_fee","create_date","status"
"1253","1","512","3","1978","45","pre-booking","12","half-yearly","5000","500","0","0"," 216000 ","221500","221500","","2018-07-20","1"
"1254","31","1650","896","1981","1477","pre-booking","4","monthly","3000","500","7500","0","90000","33500","33500","","2018-07-20","1"
"1255","66","872","0","1980","3152","pre-booking","10","yearly","5000","500","0","0","135000","118000","118000","","2018-07-20","1"
"1256","31","1650","896","1982","1478","pre-booking","4","monthly","3000","500","7500","0","90000","33500","33500","","2018-07-20","1"
"1257","14","58","0","1983","933","pre-booking","12","half-yearly","5000","500","0","0","204000","204000","209500","5500","2018-07-20","1"
"1258","28","1650","0","1985","3708","instant-booking","12","monthly","0","500","5800","0","69600","63550","70100","6550","2018-07-20","1"
"1259","68","645","656","1987","4018","pre-booking","11","monthly","0","0","0","0","208000","190667","190667","","2018-07-20","1"
"1260","66","872","0","1986","3153","pre-booking","10","yearly","5000","500","0","0","135000","118000","118000","","2018-07-20","1"
"1261","36","1555","871","1988","1741","instant-booking","12","monthly","5500","0","","0","120000","110000","125500","15500","2018-07-20","1"
"1262","3","58","0","1991","177","instant-booking","12","half-yearly","5000","500","0","0","204000","156000","209500","53500","2018-07-21","1"
"1263","28","1650","0","1285","3700","instant-booking","12","monthly","0","0","5800","0","69600","69600","69600","","2018-07-21","1"
"1264","38","58","1780","1992","1803","pre-booking","12","quarterly","5000","500","0","0","192000","197500","197500","5500","2018-07-21","1"
"1265","37","1555","1556","1993","3694","pre-booking","12","monthly","5500","0","0","0","120000","125500","125500","","2018-07-21","1"
"1266","16","512","81","1994","1500","pre-booking","12","half-yearly","5000","500","0","0","156000","161500","161500","","2018-07-21","1"
"1267","16","512","81","1995","955","pre-booking","12","half-yearly","5000","500","0","0","156000","156000","161500","5500","2018-07-21","1"
"1268","16","512","81","1996","961","instant-booking","12","half-yearly","5000","500","0","0","150000","150000","155500","5500","2018-07-21","1"
"1269","72","611","1318","1997","2964","instant-booking","12","half-yearly","5000","500","0","0","132000","132000","137500","5500","2018-07-21","1"
"1270","50","651","0","1860","4096","pre-booking","11","monthly","5000","500","0","0","0","-31000","5500","36500","2018-07-21","1"
"1271","22","651","0","1998","1127","instant-booking","11","monthly","0","0","0","0","120000","100000","110000","10000","2018-07-21","1"
"1272","50","651","0","1593","4093","pre-booking","11","monthly","5000","500","0","0","0","-36500","5500","42000","2018-07-21","0"
"1273","14","58","0","1999","926","pre-booking","12","quarterly","3000","500","0","0","180000","183500","183500","","2018-07-21","1"
"1274","50","651","0","1830","2148","pre-booking","11","monthly","5000","500","0","0","0","-32500","5500","38000","2018-07-21","1"
"1275","22","651","0","1947","4457","pre-booking","11","monthly","0","0","0","0","120000","110000","110000","5500","2018-07-21","1"
"1276","50","651","0","1595","4099","pre-booking","11","monthly","5000","500","0","0","0","-25000","5500","30500","2018-07-21","1"
"1277","38","58","1780","2003","1801","pre-booking","12","half-yearly","5000","500","0","0","216000","216000","221500","5500","2018-07-21","1"
"1278","34","512","3","2001","1525","pre-booking","12","half-yearly","5000","500","0","0","216000","221500","221500","","2018-07-21","1"
"1279","22","651","0","1989","1128","pre-booking","11","monthly","0","0","0","0","144000","115000","132000","17000","2018-07-21","1"
"1280","22","651","0","1984","1129","pre-booking","11","monthly","0","500","11000","0","144000","110000","132500","22500","2018-07-21","1"
"1281","22","651","0","1543","1113","instant-booking","11","monthly","0","0","0","0","144000","103500","132000","28500","2018-07-21","1"
"1282","33","58","0","2004","1570","pre-booking","12","half-yearly","5000","500","0","0","228000","228000","233500","5500","2018-07-21","1"
"1283","40","58","1780","2005","1891","pre-booking","12","half-yearly","5000","500","0","0","192000","197500","197500","","2018-07-21","1"
"1284","79","645","656","2006","3516","pre-booking","11","monthly","0","0","0","0","162000","148500","148500","","2018-07-21","1"
"1285","79","645","656","2007","3517","pre-booking","11","monthly","0","0","0","0","162000","148500","148500","","2018-07-21","1"
"1286","76","645","656","2008","3493","pre-booking","11","monthly","0","0","0","0","209000","191583","191583","","2018-07-21","1"
"1287","62","645","656","2009","2575","pre-booking","11","monthly","0","0","0","0","148500","136125","136125","","2018-07-21","1"
"1288","62","645","656","2010","2563","pre-booking","11","monthly","0","0","0","0","170500","156292","156292","","2018-07-21","1"
"1289","62","645","656","2011","4373","pre-booking","11","monthly","0","0","0","0","148500","136125","136125","","2018-07-21","1"
"1290","62","645","656","2012","4385","pre-booking","11","monthly","0","0","0","0","170500","156292","156292","","2018-07-21","1"
"1291","36","1555","871","2013","1732","pre-booking","12","monthly","5500","0","0","0","120000","125500","125500","","2018-07-21","1"
"1292","85","645","765","2014","4236","pre-booking","11","monthly","0","0","0","0","144000","132000","132000","","2018-07-22","1"
"1293","44","645","765","2015","1968","pre-booking","11","monthly","0","0","0","0","216000","198000","198000","","2018-07-22","1"
"1294","22","651","0","2017","1136","pre-booking","10","monthly","0","0","0","0","144000","114500","120000","5500","2018-07-22","1"
"1295","36","1555","871","2016","1731","pre-booking","12","monthly","5000","500","5500","0","120000","125500","125500","","2018-07-22","1"
"1296","43","953","0","2023","4421","instant-booking","11","monthly","0","0","0","0","13500","6875","12375","5500","2018-07-22","1"
"1297","43","953","0","2022","4423","instant-booking","11","monthly","0","0","0","0","13500","-25625","12375","38000","2018-07-22","1"
"1298","43","953","0","2021","4418","instant-booking","11","monthly","0","0","0","0","13500","12375","12375","","2018-07-22","1"
"1299","43","953","0","1332","4420","pre-booking","11","monthly","0","0","0","0","13500","12375","12375","","2018-07-22","1"
"1300","22","651","0","2025","1115","instant-booking","11","monthly","0","0","0","0","180000","130000","165000","35000","2018-07-22","1"
"1301","43","953","0","2024","4424","pre-booking","11","monthly","0","0","0","0","13500","12375","12375","","2018-07-22","1"
"1302","43","953","0","1812","4425","pre-booking","11","monthly","0","0","0","0","13500","12375","12375","","2018-07-22","1"
"1303","43","953","0","2024","4433","pre-booking","11","monthly","0","0","0","0","13500","12375","12375","","2018-07-22","1"
"1304","43","953","0","2019","4413","pre-booking","11","monthly","0","0","0","0","13500","12375","12375","","2018-07-22","1"
"1305","43","953","0","2020","4414","pre-booking","11","monthly","0","0","0","0","13500","12375","12375","","2018-07-22","1"
"1306","43","953","0","2018","4396","instant-booking","11","monthly","0","0","0","0","16500","15125","15125","","2018-07-22","1"
"1307","54","953","1080","2026","2376","instant-booking","6","monthly","500","","","","126000","63500","63500","","2018-07-22","1"
"1308","54","953","1080","2027","2361","instant-booking","6","monthly","500","0","0","0","126000","63500","63500","","2018-07-22","1"
"1309","57","950","1033","2028","2412","instant-booking","6","monthly","0","500","0","-18000","192000","87500","87500","","2018-07-22","1"
"1310","57","950","1033","2029","2411","instant-booking","6","monthly","0","500","0","-18000","192000","87500","87500","","2018-07-22","1"
"1311","61","651","0","2030","4187","pre-booking","11","monthly","5000","500","0","0","0","-9500","5500","15000","2018-07-22","1"
"1312","61","651","0","2031","4179","pre-booking","11","monthly","5000","500","0","0","0","-25333","5500","30833","2018-07-22","1"
"1313","61","651","0","2032","4180","pre-booking","11","monthly","5000","500","0","0","0","0","5500","5500","2018-07-22","1"
"1314","61","651","0","2034","4183","pre-booking","11","monthly","29000","500","14500","0","0","-14500","29500","44000","2018-07-22","1"
"1315","54","953","1080","2035","2362","instant-booking","6","monthly","500","0","0","0","126000","63500","63500","","2018-07-22","1"
"1316","61","651","0","2036","4172","pre-booking","11","monthly","5000","0","0","0","0","5000","5000","","2018-07-22","1"
"1317","50","651","0","2037","2157","pre-booking","11","monthly","5000","500","0","0","138000","94000","132000","38000","2018-07-22","1"
"1318","54","953","1080","2038","2373","instant-booking","5","monthly","0","0","0","0","126000","26000","52500","26500","2018-07-22","1"
"1319","61","651","0","2039","4170","pre-booking","11","monthly","5000","500","0","0","0","0","5500","5500","2018-07-22","1"
"1320","61","651","0","2040","4184","instant-booking","11","monthly","7500","500","30000","0","0","-30000","8000","38000","2018-07-22","1"
"1321","50","651","0","1593","4098","pre-booking","11","monthly","5000","500","0","0","138000","132000","132000","","2018-07-22","0"
"1322","50","651","0","1591","2145","pre-booking","11","monthly","5000","500","0","0","138000","132000","132000","","2018-07-22","1"
"1323","50","651","0","2000","4100","pre-booking","11","monthly","2000","0","0","0","138000","128500","128500","","2018-07-22","1"
"1324","54","953","1080","2041","2348","instant-booking","7","monthly","0","0","0","0","126000","59500","73500","14000","2018-07-22","1"
"1325","54","953","1080","2042","2353","instant-booking","7","monthly","0","0","0","0","126000","59000","73500","14500","2018-07-22","1"
"1326","54","953","1080","2043","2371","instant-booking","7","monthly","0","0","0","0","126000","47500","73500","26000","2018-07-22","1"
"1327","54","953","1080","2044","2374","instant-booking","6","monthly","","0","0","0","126000","63000","63000","","2018-07-22","1"
"1328","54","953","1080","2045","2352","instant-booking","5","monthly","0","0","0","0","126000","42500","52500","10000","2018-07-22","1"
"1329","22","651","0","1944","1051","instant-booking","11","monthly","0","0","0","0","144000","98500","132000","33500","2018-07-23","1"
"1330","22","651","0","2046","4369","instant-booking","11","monthly","0","0","0","0","120000","110000","110000","","2018-07-23","1"
"1331","22","651","0","2047","1107","instant-booking","11","monthly","0","0","0","0","144000","123000","132000","9000","2018-07-23","1"
"1332","22","651","0","2048","2008","pre-booking","11","monthly","0","0","0","0","0","-31750","0","31750","2018-07-23","1"
"1333","22","651","0","2049","1106","instant-booking","11","monthly","0","0","0","0","144000","127000","132000","5000","2018-07-23","1"
